,time,poi,latitude,longitude
0,2015-11-16 13:08:00,"New York, NY",40.71304703,-74.00723267
1,2015-11-13 09:38:00,"New York, NY",40.71304703,-74.00723267
2,2015-11-05 10:19:00,"New York, NY",40.71304703,-74.00723267
3,2015-10-20 15:38:00,"New York, NY",40.71304703,-74.00723267
4,2015-09-29 08:59:00,"New York, NY",40.71304703,-74.00723267
5,2015-07-22 14:33:00,"New York, NY",40.71304703,-74.00723267
6,2015-06-09 16:14:00,"New York, NY",40.71304703,-74.00723267
7,2015-03-17 19:43:00,"New York, NY",40.71304703,-74.00723267
8,2015-02-05 11:02:00,"New York, NY",40.71304703,-74.00723267
9,2015-02-04 17:00:00,"New York, NY",40.71304703,-74.00723267
10,2015-01-30 12:03:00,"New York, NY",40.71304703,-74.00723267
11,2015-01-21 12:53:00,"New York, NY",40.71304703,-74.00723267
12,2015-01-15 12:54:00,"New York, NY",40.71304703,-74.00723267
13,2015-01-14 14:43:00,"New York, NY",40.71304703,-74.00723267
14,2015-01-13 18:20:00,"New York, NY",40.71304703,-74.00723267
15,2015-01-07 13:02:00,"New York, NY",40.71304703,-74.00723267
16,2015-01-05 15:35:00,"New York, NY",40.71304703,-74.00723267
17,2014-12-29 14:21:00,"New York, NY",40.71304703,-74.00723267
18,2014-12-18 13:53:00,"New York, NY",40.71304703,-74.00723267
19,2014-11-26 16:10:00,"New York, NY",40.71304703,-74.00723267
20,2014-11-25 12:03:00,"New York, NY",40.71304703,-74.00723267
21,2014-11-24 17:59:00,"New York, NY",40.71304703,-74.00723267
22,2014-11-19 00:00:00,"New York, NY",40.71304703,-74.00723267
23,2014-11-07 13:37:00,"New York, NY",40.71304703,-74.00723267
24,2014-10-17 11:46:00,"New York, NY",40.71304703,-74.00723267
25,2014-10-06 15:03:00,"New York, NY",40.71304703,-74.00723267
26,2014-09-12 13:23:00,"New York, NY",40.71304703,-74.00723267
27,2014-08-25 11:12:00,"New York, NY",40.71304703,-74.00723267
28,2014-06-19 09:40:00,"New York, NY",40.71304703,-74.00723267
29,2014-04-24 11:18:00,"New York, NY",40.71304703,-74.00723267
30,2013-12-23 14:14:00,"New York, NY",40.71304703,-74.00723267
31,2013-12-06 16:04:00,"New York, NY",40.71304703,-74.00723267
32,2013-11-01 13:22:00,"New York, NY",40.71304703,-74.00723267
33,2013-10-23 10:03:00,"New York, NY",40.71304703,-74.00723267
34,2013-09-27 16:01:00,"New York, NY",40.71304703,-74.00723267
35,2013-07-31 22:04:00,"New York, NY",40.71304703,-74.00723267
36,2013-05-15 11:49:00,"New York, NY",40.71304703,-74.00723267
37,2013-03-21 13:05:00,"New York, NY",40.71304703,-74.00723267
38,2013-02-05 20:35:00,"New York, NY",40.71304703,-74.00723267
39,2013-02-03 22:54:00,"New York, NY",40.71304703,-74.00723267
40,2013-01-23 10:49:00,"New York, NY",40.71304703,-74.00723267
41,2013-01-07 14:26:00,"New York, NY",40.71304703,-74.00723267
42,2012-12-21 21:44:00,"Brooklyn, NY",40.69252777,-73.99099731
43,2012-12-13 19:43:00,"New York, NY",40.71304703,-74.00723267
44,2012-12-07 18:40:00,"Greenwich Village, New York",40.72782516,-73.99477386
45,2012-12-04 08:18:00,"New York, NY",40.71304703,-74.00723267
46,2012-11-30 16:31:00,"New York, NY",40.71304703,-74.00723267
47,2012-11-21 14:42:00,"New York, NY",40.71304703,-74.00723267
48,2012-11-02 16:57:00,"New York, NY",40.71304703,-74.00723267
49,2012-10-04 12:18:00,"New York, NY",40.71304703,-74.00723267
50,2012-10-01 22:26:00,"New York, NY",40.71304703,-74.00723267
51,2012-09-28 18:11:00,"New York, NY",40.71304703,-74.00723267
52,2012-09-09 14:03:00,"New York, NY",40.71304703,-74.00723267
53,2012-08-13 13:40:00,"New York, NY",40.71304703,-74.00723267
54,2012-08-02 07:50:00,"New York, NY",40.71304703,-74.00723267
55,2012-08-01 13:58:00,"New York, NY",40.71304703,-74.00723267
56,2012-07-26 09:07:00,"New York, NY",40.71304703,-74.00723267
57,2012-07-06 10:58:00,"New York, NY",40.71304703,-74.00723267
58,2012-07-05 11:08:00,"New York, NY",40.71304703,-74.00723267
59,2012-07-02 09:25:00,"New York, NY",40.71304703,-74.00723267
