,time,poi,latitude,longitude
0,2015-07-25 06:15:00,"Vadnais Heights, MN",45.05395126,-93.07661438
1,2015-07-24 08:14:00,"Minneapolis, MN",44.97748566,-93.26436615
2,2015-07-21 08:17:00,"Minneapolis, MN",44.97748566,-93.26436615
3,2015-07-20 06:31:00,"Saint Paul, MN",44.94371796,-93.09428406
4,2015-07-19 09:14:00,"Saint Paul, MN",44.94371796,-93.09428406
5,2015-07-18 00:02:00,"Saint Paul, MN",44.94371796,-93.09428406
6,2015-07-17 06:24:00,"Saint Paul, MN",44.94371796,-93.09428406
7,2015-07-15 14:45:00,"Vadnais Heights, MN",45.05395126,-93.07661438
8,2015-07-13 07:42:00,"Minneapolis, MN",44.97748566,-93.26436615
9,2015-07-11 07:24:00,"Vadnais Heights, MN",45.05395126,-93.07661438
10,2015-07-10 17:36:00,"Vadnais Heights, MN",45.05395126,-93.07661438
11,2015-07-07 18:35:00,"Vadnais Heights, MN",45.05395126,-93.07661438
12,2015-07-06 13:49:00,"Minneapolis, MN",44.97748566,-93.26436615
13,2015-07-05 10:11:00,"Shoreview, MN",45.08126068,-93.13497925
14,2015-07-02 17:03:00,"Vadnais Heights, MN",45.05395126,-93.07661438
15,2015-06-29 07:58:00,"Vadnais Heights, MN",45.05395126,-93.07661438
16,2015-06-28 08:48:00,"Vadnais Heights, MN",45.05395126,-93.07661438
17,2015-06-25 22:58:00,"Minneapolis, MN",44.97748566,-93.26436615
18,2013-04-24 06:48:00,"Chicago, IL",41.8832283,-87.63240051
19,2013-04-23 03:57:00,"Minneapolis, MN",44.97748566,-93.26436615
20,2013-02-09 08:17:00,"Vadnais Heights, MN",45.05395126,-93.07661438
21,2013-02-07 10:29:00,"Minneapolis, MN",44.97748566,-93.26436615
22,2013-02-06 10:52:00,"Minneapolis, MN",44.97748566,-93.26436615
23,2013-02-05 08:59:00,"Little Canada, MN",45.02236938,-93.08798981
24,2013-02-02 12:15:00,"Vadnais Heights, MN",45.05395126,-93.07661438
25,2013-02-01 09:47:00,"Minneapolis, MN",44.97748566,-93.26436615
26,2013-01-31 09:38:00,"Minneapolis, MN",44.97748566,-93.26436615
27,2013-01-30 07:57:00,"Vadnais Heights, MN",45.05395126,-93.07661438
28,2013-01-29 07:53:00,"Minneapolis, MN",44.97748566,-93.26436615
29,2013-01-28 10:47:00,"Vadnais Heights, MN",45.05395126,-93.07661438
30,2013-01-27 08:09:00,"Vadnais Heights, MN",45.05395126,-93.07661438
31,2013-01-26 07:00:00,"Vadnais Heights, MN",45.05395126,-93.07661438
32,2013-01-24 11:47:00,"Minneapolis, MN",44.97748566,-93.26436615
33,2013-01-21 05:30:00,"Minneapolis, MN",44.97748566,-93.26436615
34,2013-01-18 14:02:00,"Minneapolis, MN",44.97748566,-93.26436615
35,2013-01-16 07:02:00,"Vadnais Heights, MN",45.05395126,-93.07661438
36,2013-01-11 15:38:00,"Saint Paul, MN",44.94371796,-93.09428406
37,2013-01-07 09:45:00,"Minneapolis, MN",44.97748566,-93.26436615
38,2013-01-06 14:06:00,"Vadnais Heights, MN",45.05395126,-93.07661438
39,2013-01-05 06:26:00,"Vadnais Heights, MN",45.05395126,-93.07661438
40,2013-01-04 11:47:00,"Vadnais Heights, MN",45.05395126,-93.07661438
41,2013-01-03 07:58:00,"Vadnais Heights, MN",45.05395126,-93.07661438
42,2012-12-31 10:07:00,"Vadnais Heights, MN",45.05395126,-93.07661438
43,2012-12-30 15:05:00,"Vadnais Heights, MN",45.05395126,-93.07661438
44,2012-11-22 09:29:00,"Baxter, MN",46.34214401,-94.29351044
45,2012-11-20 06:32:00,"Vadnais Heights, MN",45.05395126,-93.07661438
46,2012-11-17 16:33:00,"Vadnais Heights, MN",45.05395126,-93.07661438
47,2012-11-16 20:38:00,"Vadnais Heights, MN",45.05395126,-93.07661438
48,2012-11-15 16:25:00,"Vadnais Heights, MN",45.05395126,-93.07661438
49,2012-11-14 11:36:00,"Minneapolis, MN",44.97748566,-93.26436615
50,2012-11-12 08:07:00,"Vadnais Heights, MN",45.05395126,-93.07661438
51,2012-11-10 19:41:00,"Vadnais Heights, MN",45.05395126,-93.07661438
52,2011-08-29 19:54:00,"Vadnais Heights, MN",45.05395126,-93.07661438
