,time,poi,latitude,longitude
0,2015-05-14 08:01:00,"Sausalito, CA",37.85877228,-122.48400879
1,2015-04-07 20:52:00,"San Francisco, CA",37.78007889,-122.42015839
2,2015-04-06 15:58:00,"San Francisco, CA",37.78007889,-122.42015839
3,2015-03-09 10:02:00,"San Francisco, CA",37.78007889,-122.42015839
4,2015-03-04 16:14:00,"San Francisco, CA",37.78007889,-122.42015839
5,2014-11-14 12:07:00,"San Francisco, CA",37.78007889,-122.42015839
6,2014-11-10 12:33:00,"San Francisco, CA",37.78007889,-122.42015839
7,2014-11-08 15:49:00,"San Francisco, CA",37.78007889,-122.42015839
8,2014-11-06 11:30:00,"San Francisco, CA",37.78007889,-122.42015839
9,2014-11-03 15:36:00,"San Francisco, CA",37.78007889,-122.42015839
10,2014-09-15 01:59:00,"San Francisco, CA",37.78007889,-122.42015839
11,2014-09-14 10:32:00,"San Francisco, CA",37.78007889,-122.42015839
12,2014-09-10 11:45:00,"San Francisco, CA",37.78007889,-122.42015839
13,2014-08-05 22:57:00,"San Francisco, CA",37.78007889,-122.42015839
14,2014-07-29 16:21:00,"San Francisco, CA",37.78007889,-122.42015839
15,2014-07-28 09:41:00,"San Francisco, CA",37.78007889,-122.42015839
16,2014-07-20 13:33:00,"Fairfax, CA",37.98688126,-122.58714294
17,2014-07-15 08:58:00,"San Francisco, CA",37.78007889,-122.42015839
18,2014-07-11 22:47:00,"San Francisco, CA",37.78007889,-122.42015839
19,2014-07-09 23:38:00,"San Francisco, CA",37.78007889,-122.42015839
20,2014-07-05 00:21:00,"San Francisco, CA",37.78007889,-122.42015839
21,2014-07-04 08:34:00,"San Francisco, CA",37.78007889,-122.42015839
22,2014-07-03 11:46:00,"San Francisco, CA",37.78007889,-122.42015839
23,2014-06-12 17:10:00,"San Francisco, CA",37.78007889,-122.42015839
24,2014-06-11 12:29:00,"San Francisco, CA",37.78007889,-122.42015839
25,2014-06-10 19:16:00,"San Francisco, CA",37.78007889,-122.42015839
26,2014-06-09 08:33:00,"Santa Monica, CA",34.01093292,-118.49151611
27,2014-06-07 07:04:00,"Ventura, CA",34.28083038,-119.29310608
28,2014-06-06 07:23:00,"Lompoc, CA",34.65338516,-120.45772552
29,2014-06-05 08:49:00,"Santa Maria, CA",34.9484024,-120.43588257
30,2014-06-04 07:19:00,"Paso Robles, CA",35.6256485,-120.6913147
31,2014-06-03 10:05:00,"Jolon, CA",35.96910858,-121.17623138
32,2014-06-01 08:50:00,"Hillsborough, CA",37.56515503,-122.36348724
33,2014-05-30 07:48:00,"San Francisco, CA",37.78007889,-122.42015839
34,2014-05-29 03:02:00,"San Francisco, CA",37.78007889,-122.42015839
35,2014-05-26 07:33:00,"San Francisco, CA",37.78007889,-122.42015839
36,2014-05-24 18:21:00,"San Francisco, CA",37.78007889,-122.42015839
37,2014-05-23 07:18:00,"San Francisco, CA",37.78007889,-122.42015839
38,2014-05-22 09:01:00,"San Francisco, CA",37.78007889,-122.42015839
39,2014-05-12 12:39:00,"San Francisco, CA",37.78007889,-122.42015839
40,2014-03-21 08:21:00,"San Francisco, CA",37.78007889,-122.42015839
41,2014-03-11 14:24:00,"San Francisco, CA",37.78007889,-122.42015839
42,2014-02-26 17:54:00,"San Francisco, CA",37.78007889,-122.42015839
43,2014-02-20 01:30:00,"San Francisco, CA",37.78007889,-122.42015839
44,2014-02-18 20:09:00,"San Francisco, CA",37.78007889,-122.42015839
45,2014-02-14 12:52:00,"San Francisco, CA",37.78007889,-122.42015839
46,2014-02-11 21:02:00,"San Francisco, CA",37.78007889,-122.42015839
47,2014-02-02 22:21:00,"San Francisco, CA",37.78007889,-122.42015839
48,2014-01-26 15:13:00,"Sausalito, CA",37.85877228,-122.48400879
49,2014-01-25 17:27:00,"San Francisco, CA",37.78007889,-122.42015839
50,2014-01-23 12:17:00,"San Francisco, CA",37.78007889,-122.42015839
51,2014-01-22 17:47:00,"San Francisco, CA",37.78007889,-122.42015839
52,2014-01-18 00:39:00,"San Francisco, CA",37.78007889,-122.42015839
53,2014-01-14 13:16:00,"San Francisco, CA",37.78007889,-122.42015839
54,2014-01-13 16:47:00,"San Francisco, CA",37.78007889,-122.42015839
55,2014-01-08 12:21:00,"San Francisco, CA",37.78007889,-122.42015839
56,2013-12-28 09:25:00,"San Francisco, CA",37.78007889,-122.42015839
57,2013-12-25 00:43:00,"Folsom, CA",38.68132401,-121.16373444
58,2013-12-18 14:39:00,"San Francisco, CA",37.78007889,-122.42015839
