,time,poi,latitude,longitude
0,2015-05-28 20:38:00,"Surry, ME, United States",45.34664536,-69.21614075
1,2015-05-23 07:36:00,"Surry, ME, United States",45.34664536,-69.21614075
2,2015-05-21 20:35:00,"Surry, ME, United States",45.34664536,-69.21614075
3,2015-05-16 13:05:00,"Ellsworth, ME, United States",44.5411644,-68.42502594
4,2015-05-11 10:42:00,"Surry, ME, United States",45.34664536,-69.21614075
5,2015-05-01 21:28:00,"Surry, ME, United States",45.34664536,-69.21614075
6,2015-04-23 08:24:00,"Surry, ME, United States",45.34664536,-69.21614075
7,2015-04-19 11:42:00,"Ellsworth, ME, United States",44.5411644,-68.42502594
8,2015-04-09 21:21:00,"Surry, ME, United States",45.34664536,-69.21614075
9,2015-03-24 07:28:00,"Surry, ME, United States",45.34664536,-69.21614075
10,2015-03-23 10:48:00,"Surry, ME, United States",45.34664536,-69.21614075
11,2015-03-22 18:59:00,"Surry, ME, United States",45.34664536,-69.21614075
12,2015-03-17 08:41:00,"Surry, ME, United States",45.34664536,-69.21614075
13,2015-03-14 16:05:00,"Surry, ME, United States",45.34664536,-69.21614075
14,2015-02-23 20:30:00,"Delray Beach, FL, United States",26.46163368,-80.07310486
15,2014-11-28 22:45:00,"Surry, ME, United States",45.34664536,-69.21614075
16,2014-11-26 23:22:00,"Surry, ME, United States",45.34664536,-69.21614075
17,2014-11-25 04:38:00,"Surry, ME, United States",45.34664536,-69.21614075
18,2014-11-02 13:10:00,"Surry, ME, United States",45.34664536,-69.21614075
19,2014-10-30 21:20:00,"Surry, ME, United States",45.34664536,-69.21614075
20,2014-10-22 21:54:00,"Surry, ME, United States",45.34664536,-69.21614075
21,2014-07-30 11:23:00,"Searsport, ME, United States",44.45881653,-68.92223358
22,2013-10-05 15:58:00,"Surry, ME, United States",45.34664536,-69.21614075
23,2013-06-29 20:18:00,"Surry, ME, United States",45.34664536,-69.21614075
