,time,poi,latitude,longitude
0,2015-12-02 00:22:00,"Chapel Hill, NC",35.90575027,-79.04873657
1,2015-11-01 19:49:00,"Wake Forest, NC",35.97930527,-78.50932312
2,2015-10-22 21:17:00,"Wake Forest, NC",35.97930527,-78.50932312
3,2015-10-17 15:05:00,"Durham, NC",35.99694824,-78.89902496
4,2015-10-12 12:34:00,"Wake Forest, NC",35.97930527,-78.50932312
5,2015-10-02 06:50:00,"Wake Forest, NC",35.97930527,-78.50932312
6,2015-10-01 13:41:00,"Wake Forest, NC",35.97930527,-78.50932312
7,2015-09-27 10:47:00,"Durham, NC",35.99694824,-78.89902496
8,2015-05-21 07:15:00,"Wake Forest, NC",35.97930527,-78.50932312
9,2015-05-15 05:37:00,"Wake Forest, NC",35.97930527,-78.50932312
10,2015-05-13 21:11:00,"Wake Forest, NC",35.97930527,-78.50932312
11,2015-05-02 01:33:00,"Wake Forest, NC",35.97930527,-78.50932312
12,2015-04-27 13:17:00,"Wake Forest, NC",35.97930527,-78.50932312
13,2015-04-13 07:39:00,"Wake Forest, NC",35.97930527,-78.50932312
14,2015-04-11 10:33:00,"Mebane, NC",36.09591675,-79.2665329
15,2015-03-23 12:10:00,"Durham, NC",35.99694824,-78.89902496
16,2015-03-11 18:33:00,"Wake Forest, NC",35.97930527,-78.50932312
17,2015-02-28 00:14:00,"Cave Spring, VA",37.22369003,-80.01251984
18,2015-02-27 09:55:00,"Cary, NC",35.79147339,-78.78114319
19,2015-02-24 10:28:00,"Durham, NC",35.99694824,-78.89902496
20,2015-02-12 09:52:00,"Wake Forest, NC",35.97930527,-78.50932312
21,2015-02-05 11:39:00,"Wake Forest, NC",35.97930527,-78.50932312
22,2015-01-31 09:33:00,"Wake Forest, NC",35.97930527,-78.50932312
23,2015-01-04 00:48:00,"Wake Forest, NC",35.97930527,-78.50932312
24,2015-01-02 14:24:00,"Wake Forest, NC",35.97930527,-78.50932312
25,2014-12-26 22:15:00,"Wake Forest, NC",35.97930527,-78.50932312
26,2014-12-24 12:36:00,"Ocean Isle Beach, NC",33.89035416,-78.42856598
27,2014-12-17 17:27:00,"Durham, NC",35.99694824,-78.89902496
28,2014-12-11 09:49:00,"Wake Forest, NC",35.97930527,-78.50932312
29,2014-12-09 07:56:00,"Wake Forest, NC",35.97930527,-78.50932312
30,2014-12-03 23:33:00,"Wake Forest, NC",35.97930527,-78.50932312
31,2014-09-08 22:51:00,"Wake Forest, NC",35.97930527,-78.50932312
32,2014-09-06 18:39:00,"Wake Forest, NC",35.97930527,-78.50932312
33,2014-09-01 13:03:00,"Chapel Hill, NC",35.90575027,-79.04873657
34,2014-08-19 17:32:00,"Durham, NC",35.99694824,-78.89902496
35,2014-08-17 22:43:00,"Wake Forest, NC",35.97930527,-78.50932312
36,2014-08-12 22:58:00,"Wake Forest, NC",35.97930527,-78.50932312
37,2014-08-10 13:44:00,"Wake Forest, NC",35.97930527,-78.50932312
38,2014-08-04 13:25:00,"Durham, NC",35.99694824,-78.89902496
39,2014-07-29 14:45:00,"Durham, NC",35.99694824,-78.89902496
40,2014-07-21 07:01:00,"Wake Forest, NC",35.97930527,-78.50932312
41,2014-07-06 04:27:00,"Morrisville, NC",35.81964111,-78.82302094
42,2014-07-02 18:46:00,"Wake Forest, NC",35.97930527,-78.50932312
43,2014-06-21 09:06:00,"Wake Forest, NC",35.97930527,-78.50932312
44,2014-06-20 07:05:00,"Wake Forest, NC",35.97930527,-78.50932312
45,2014-05-17 09:51:00,"Wake Forest, NC",35.97930527,-78.50932312
