,time,poi,latitude,longitude
0,2013-12-31 23:59:00,"San Francisco, CA",37.78007889,-122.42015839
1,2013-12-28 10:23:00,"San Francisco, CA",37.78007889,-122.42015839
2,2013-06-30 17:33:00,"Chilliwack, Canada",49.17090988,-121.9526062
3,2013-05-09 18:19:00,"Chilliwack, Canada",49.17090988,-121.9526062
4,2013-04-30 17:02:00,"Vancouver, Canada",49.26356506,-123.13857269
5,2013-04-06 00:03:00,"Whistler, Canada",50.11851883,-122.96039581
6,2013-04-03 05:28:00,"Whistler, Canada",50.11851883,-122.96039581
7,2013-02-14 07:45:00,"Esquimalt, Canada",48.43032455,-123.41915894
8,2013-02-07 15:43:00,"Vancouver, Canada",49.26356506,-123.13857269
9,2013-01-01 16:24:00,"North Vancouver, Canada",49.31700134,-123.06700134
10,2012-12-31 12:54:00,"Vancouver, Canada",49.26356506,-123.13857269
11,2012-12-26 09:04:00,"Whistler, Canada",50.11851883,-122.96039581
12,2012-12-23 14:42:00,"Bowen Island, Canada",49.38495255,-123.33812714
13,2012-12-16 13:02:00,"Vancouver, Canada",49.26356506,-123.13857269
14,2012-12-10 07:49:00,"Vancouver, Canada",49.26356506,-123.13857269
15,2012-12-09 14:10:00,"Vancouver, Canada",49.26356506,-123.13857269
16,2012-11-16 18:31:00,"Vancouver, Canada",49.26356506,-123.13857269
17,2012-11-07 19:13:00,"Vancouver, Canada",49.26356506,-123.13857269
18,2012-10-30 11:23:00,"Vancouver, Canada",49.26356506,-123.13857269
19,2012-10-06 22:06:00,"Vancouver, Canada",49.26356506,-123.13857269
20,2012-09-24 04:18:00,"Oakville, Canada",43.46790695,-79.68876648
21,2012-08-18 06:58:00,"Vancouver, Canada",49.26356506,-123.13857269
22,2012-08-14 09:01:00,"Vancouver, Canada",49.26356506,-123.13857269
23,2012-05-25 23:20:00,"Vancouver, Canada",49.26356506,-123.13857269
24,2012-03-31 22:15:00,"Vancouver, Canada",49.26356506,-123.13857269
25,2011-12-22 21:28:00,"Vancouver, Canada",49.26356506,-123.13857269
26,2011-12-06 22:31:00,"Vancouver, Canada",49.26356506,-123.13857269
27,2011-11-27 18:37:00,"Kelowna, Canada",49.88448715,-119.49349976
28,2011-11-23 06:40:00,"Williams Lake, Canada",52.14266968,-122.14426422
29,2011-11-22 15:13:00,"Quesnel, Canada",52.97480011,-122.49784851
30,2011-11-16 22:11:00,"Terrace, Canada",54.51883316,-128.61140442
31,2011-11-15 13:08:00,"Prince Rupert, Canada",54.31509781,-130.32096863
32,2011-09-17 15:46:00,"Vancouver, Canada",49.26356506,-123.13857269
33,2011-09-11 09:58:00,"Vancouver, Canada",49.26356506,-123.13857269
