,time,poi,latitude,longitude
0,2015-10-19 18:53:00,"Sandy Springs, GA",33.9241333,-84.37910461
1,2015-10-09 09:45:00,"Denver, CO",39.73845291,-104.98485565
2,2015-10-04 13:50:00,"Clayton, GA",33.52136993,-84.35406494
3,2015-09-20 13:00:00,"Clayton, GA",33.52136993,-84.35406494
4,2015-09-15 13:19:00,"Chicago, IL",41.8832283,-87.63240051
5,2015-09-11 17:34:00,"Clayton, GA",33.52136993,-84.35406494
6,2015-09-10 09:23:00,"Clayton, GA",33.52136993,-84.35406494
7,2015-09-07 17:22:00,"Lula, GA",34.38762665,-83.66693115
8,2015-08-30 23:07:00,"Clayton, GA",33.52136993,-84.35406494
9,2015-08-18 20:37:00,"Clayton, GA",33.52136993,-84.35406494
10,2015-08-16 17:09:00,"Clayton, GA",33.52136993,-84.35406494
11,2015-08-08 08:32:00,"Cleveland, OH",41.50554657,-81.6914978
12,2015-08-03 10:29:00,"Clayton, GA",33.52136993,-84.35406494
13,2015-07-26 18:02:00,"Sandy Springs, GA",33.9241333,-84.37910461
14,2015-07-23 23:46:00,"Sandy Springs, GA",33.9241333,-84.37910461
15,2015-06-28 02:15:00,"Spring Valley, NV",36.09231949,-115.25879669
16,2015-06-27 08:08:00,"Brookhaven, GA",33.86065292,-84.33979797
17,2015-06-25 21:34:00,"Clayton, GA",33.52136993,-84.35406494
18,2015-06-24 17:11:00,"Clayton, GA",33.52136993,-84.35406494
19,2015-06-22 06:42:00,"Indianapolis, IN",39.76845169,-86.15621185
20,2015-06-21 11:53:00,"Brookhaven, GA",33.86065292,-84.33979797
21,2015-06-20 10:47:00,"Doraville, GA",33.8999939,-84.27767944
22,2015-06-18 07:51:00,"Clayton, GA",33.52136993,-84.35406494
23,2015-06-08 11:16:00,"Boulder, CO",40.01687241,-105.27962494
24,2015-06-06 10:34:00,"Denver, CO",39.73845291,-104.98485565
25,2015-06-04 23:19:00,"Denver, CO",39.73845291,-104.98485565
26,2015-06-01 18:03:00,"Clayton, GA",33.52136993,-84.35406494
27,2015-05-20 19:23:00,"Clayton, GA",33.52136993,-84.35406494
28,2015-05-18 21:56:00,"Clayton, GA",33.52136993,-84.35406494
29,2015-05-16 11:32:00,"Lakemont, GA",34.74999619,-83.40203094
30,2015-05-10 14:00:00,"Clayton, GA",33.52136993,-84.35406494
31,2015-04-24 08:17:00,"Clayton, GA",33.52136993,-84.35406494
32,2015-04-17 11:16:00,"Clayton, GA",33.52136993,-84.35406494
33,2015-04-11 08:03:00,"Lakeland, FL",28.04415512,-81.94896698
34,2015-04-03 05:35:00,"Clayton, GA",33.52136993,-84.35406494
35,2015-03-29 09:28:00,"Forest Park, GA",33.62052917,-84.36632538
36,2015-03-22 15:44:00,"Washington, District of Columbia, DC",38.8766861,-77.00447845
37,2015-03-21 15:39:00,"Clayton, GA",33.52136993,-84.35406494
38,2015-03-16 01:57:00,"Clayton, GA",33.52136993,-84.35406494
39,2015-03-15 16:49:00,"Clayton, GA",33.52136993,-84.35406494
40,2014-09-12 06:49:00,"Tangelo Park, FL",28.45574379,-81.44621277
