,time,poi,latitude,longitude
0,2015-11-11 20:16:00,"Seattle, WA",47.60322952,-122.33027649
1,2015-11-07 18:27:00,"Seattle, WA",47.60322952,-122.33027649
2,2015-11-06 21:45:00,"Seattle, WA",47.60322952,-122.33027649
3,2015-11-02 02:08:00,"South Dublin, Ireland",53.30778122,-6.41306019
4,2015-11-01 18:16:00,"Seattle, WA",47.60322952,-122.33027649
5,2015-11-01 12:35:00,"Seattle, WA",47.60322952,-122.33027649
6,2015-11-01 08:20:00,"Seattle, WA",47.60322952,-122.33027649
7,2015-10-17 19:25:00,"Seattle, WA",47.60322952,-122.33027649
8,2015-10-17 09:04:00,redpepper,39.18941498,-80.1571579
9,2015-10-13 08:24:00,"Seattle, WA",47.60322952,-122.33027649
10,2015-10-12 22:27:00,"Utah, USA",39.32378006,-111.67822266
11,2015-10-12 17:45:00,"SeaTac, WA",47.44525909,-122.29453278
12,2015-10-12 13:37:00,"Paradise, NV",36.11553574,-115.15795135
13,2015-10-09 12:03:00,"Paradise, NV",36.11553574,-115.15795135
14,2015-10-09 11:35:00,"Paradise, NV",36.11553574,-115.15795135
15,2015-10-08 19:09:00,"Paradise, NV",36.11553574,-115.15795135
16,2015-10-08 14:03:00,"Paradise, NV",36.11553574,-115.15795135
17,2015-10-08 09:41:00,"Houston, TX",29.76080322,-95.36950684
18,2015-10-07 19:38:00,"Paradise, NV",36.11553574,-115.15795135
19,2015-10-05 09:43:00,"Paradise, NV",36.11553574,-115.15795135
20,2015-10-05 08:29:00,"Paradise, NV",36.11553574,-115.15795135
21,2015-10-05 04:09:00,"SeaTac, WA",47.44525909,-122.29453278
22,2015-09-29 20:22:00,"Seattle, WA",47.60322952,-122.33027649
23,2015-09-27 20:28:00,"Seattle, WA",47.60322952,-122.33027649
24,2015-09-19 20:56:00,"Vancouver, British Columbia",49.26356506,-123.13857269
25,2015-09-19 19:46:00,"Vancouver, British Columbia",49.26356506,-123.13857269
26,2015-09-15 18:47:00,"Redmond, WA",47.6749115,-122.12399292
27,2015-09-09 20:17:00,"Seattle, WA",47.60322952,-122.33027649
28,2015-09-09 19:34:00,"Seattle, WA",47.60322952,-122.33027649
29,2015-09-08 18:16:00,"Ensenada, Baja California",31.85376358,-116.60415649
30,2015-09-07 22:19:00,"SeaTac, WA",47.44525909,-122.29453278
31,2015-09-07 18:06:00,"San Diego, CA",32.71575928,-117.16381836
32,2015-09-07 11:59:00,"Ensenada, Baja California",31.85376358,-116.60415649
33,2015-09-03 22:34:00,"San Diego, CA",32.71575928,-117.16381836
34,2015-09-03 17:49:00,"SeaTac, WA",47.44525909,-122.29453278
35,2015-08-30 13:49:00,"Louisiana, USA",30.98100853,-91.89182281
36,2015-08-30 13:45:00,"Slidell, LA",30.27864075,-89.77937317
37,2015-08-29 23:06:00,"Washington, USA",38.89206314,-77.01991272
38,2015-08-29 19:24:00,"California, USA",37.25466919,-119.61727905
39,2015-08-29 12:49:00,"Seattle, WA",47.60322952,-122.33027649
40,2015-08-29 12:41:00,"Seattle, WA",47.60322952,-122.33027649
41,2015-08-29 11:48:00,"Seattle, WA",47.60322952,-122.33027649
42,2015-08-28 23:51:00,"Colchester, England",51.88980484,0.90123498
43,2015-08-28 18:21:00,"Washington, USA",38.89206314,-77.01991272
44,2015-08-28 08:09:00,"Seattle, WA",47.60322952,-122.33027649
45,2015-08-28 07:17:00,"California, USA",37.25466919,-119.61727905
46,2015-08-27 20:51:00,"Washington, USA",38.89206314,-77.01991272
47,2015-08-26 16:15:00,"Portland, OR",45.51601791,-122.681427
48,2015-08-25 20:59:00,"Newport, OR",44.63655472,-124.05445099
49,2015-08-23 16:09:00,"Sonoma, CA",38.29196167,-122.45800018
50,2015-08-23 10:38:00,"Sonoma, CA",38.29196167,-122.45800018
51,2015-08-21 20:05:00,"San Francisco, CA",37.78007889,-122.42015839
52,2015-08-21 17:09:00,"San Francisco, CA",37.78007889,-122.42015839
