,time,poi,latitude,longitude
0,2015-07-21 08:13:00,"Jersey City, NJ",40.71749496,-74.04411316
1,2015-06-02 07:24:00,"Jersey City, NJ",40.71749496,-74.04411316
2,2014-04-17 20:21:00,"Jersey City, NJ",40.71749496,-74.04411316
3,2014-04-17 20:04:00,"Jersey City, NJ",40.71749496,-74.04411316
4,2014-03-02 19:27:00,"Clark, NJ",40.62017822,-74.29727173
5,2014-02-21 16:48:00,"Jersey City, NJ",40.71749496,-74.04411316
6,2013-05-16 15:33:00,"Clark, NJ",40.62017822,-74.29727173
7,2013-03-11 16:45:00,"Jersey City, NJ",40.71749496,-74.04411316
8,2013-03-10 20:50:00,"Jersey City, NJ",40.71749496,-74.04411316
9,2012-07-26 14:14:00,"West Ocean City, MD",38.33680344,-75.10500336
10,2012-05-05 18:12:00,"Sarasota, FL",27.33651733,-82.53856659
11,2012-05-04 14:11:00,"Osprey, FL",27.19431305,-82.48960876
12,2012-05-04 07:59:00,"Tampa, FL",27.94742393,-82.45877838
13,2012-05-03 16:15:00,"Tampa, FL",27.94742393,-82.45877838
14,2012-04-27 18:32:00,"Jersey City, NJ",40.71749496,-74.04411316
15,2012-04-13 16:56:00,"Manhattan, NY",40.75325012,-74.00380707
16,2012-04-05 17:37:00,"New Jersey, USA",40.13909531,-74.6785202
17,2012-03-20 17:20:00,"Manhattan, NY",40.75325012,-74.00380707
18,2012-03-05 16:58:00,"East Windsor, NJ",40.26422119,-74.55908966
19,2012-03-02 19:07:00,"New Jersey, USA",40.13909531,-74.6785202
20,2012-02-25 15:24:00,"Newark, NJ",40.73150635,-74.17438507
21,2012-02-22 18:05:00,"Newark, NJ",40.73150635,-74.17438507
22,2012-02-04 21:28:00,"Jersey City, NJ",40.71749496,-74.04411316
23,2012-02-04 19:44:00,"Jersey City, NJ",40.71749496,-74.04411316
24,2012-02-04 06:53:00,"Lumberton, NJ",39.95885468,-74.80247498
25,2012-02-03 19:05:00,"Barclay-Kingston, NJ",39.9084816,-74.996315
26,2012-01-29 09:37:00,"Portsmouth, NH",43.06490707,-70.76708984
27,2012-01-28 20:27:00,Portsmouth Brewery Restaurant,50.79891205,-1.09116304
28,2012-01-28 07:48:00,"Boston, MA",42.35899353,-71.0586319
29,2012-01-27 21:40:00,"Boston, MA",42.35899353,-71.0586319
30,2012-01-27 17:54:00,"New Haven, CT",41.30825043,-72.92416382
31,2012-01-25 21:58:00,"Ewing, NJ",40.26589966,-74.81923676
32,2012-01-18 21:05:00,"Ewing, NJ",40.26589966,-74.81923676
33,2012-01-18 21:04:00,"Ewing, NJ",40.26589966,-74.81923676
34,2011-11-28 21:10:00,"New Jersey, USA",40.13909531,-74.6785202
35,2011-11-17 05:37:00,"Hamilton, NJ",40.21007919,-74.68217468
