,time,poi,latitude,longitude
0,2015-09-09 09:27:00,"California, USA",37.25466919,-119.61727905
1,2015-09-09 09:25:00,San Francisco International Airport (SFO),37.62174225,-122.38312531
2,2015-05-12 16:06:00,"California, USA",37.25466919,-119.61727905
3,2015-05-10 21:54:00,"Guerneville, CA",38.50199127,-122.99877167
4,2015-02-13 23:27:00,"Portland, OR",45.51601791,-122.681427
5,2015-02-14 00:18:00,"Melbourne, Victoria",-37.81546021,144.96716309
6,2015-01-26 23:01:00,"San Francisco, CA",37.78007889,-122.42015839
7,2014-02-05 09:05:00,"SoMa, San Francisco",37.77597046,-122.39800262
8,2014-02-04 12:39:00,"Presidio, San Francisco",37.79961395,-122.46720123
9,2014-01-30 19:15:00,"Hayes Valley, San Francisco",37.77273941,-122.42552185
10,2014-01-28 12:48:00,"South Beach, San Francisco",37.78691101,-122.38880157
11,2013-07-10 22:12:00,"Bend, OR",44.0580864,-121.3151474
12,2013-05-15 16:32:00,"SoMa, San Francisco",37.77597046,-122.39800262
13,2013-05-01 22:59:00,"Oakland, CA",37.80482864,-122.2724762
14,2013-04-07 20:21:00,"California, USA",37.25466919,-119.61727905
15,2012-08-16 16:55:00,"Bozeman, MT",45.67929459,-111.04660797
16,2012-07-20 19:50:00,"Petaluma, CA",38.23247528,-122.63684845
17,2012-05-27 18:27:00,"California, USA",37.25466919,-119.61727905
18,2012-05-24 09:31:00,"The Embarcadero, San Francisco",37.78522873,-122.2447052
19,2012-05-22 12:31:00,"The Embarcadero, San Francisco",37.78522873,-122.2447052
20,2012-05-22 09:19:00,"The Embarcadero, San Francisco",37.78522873,-122.2447052
21,2012-05-19 11:22:00,"Lucas Valley-Marinwood, CA",38.02806091,-122.56278229
22,2012-05-08 07:25:00,"Lucas Valley-Marinwood, CA",38.02806091,-122.56278229
23,2012-04-10 21:42:00,"Mill Valley, CA",37.90667343,-122.54754639
24,2012-04-09 17:20:00,"Point Reyes Station, CA",38.06877136,-122.8067627
25,2012-04-05 23:15:00,"SoMa, San Francisco",37.77597046,-122.39800262
26,2012-03-27 08:37:00,"South Beach, San Francisco",37.78691101,-122.38880157
27,2012-03-16 08:58:00,San Francisco 49ers,19.50575,-96.62101
28,2012-03-15 21:45:00,"The Embarcadero, San Francisco",37.78522873,-122.2447052
29,2012-03-11 09:42:00,"Austin, TX",30.26497841,-97.74659729
30,2011-12-31 15:53:00,"California, USA",37.25466919,-119.61727905
31,2011-12-17 11:10:00,Two Bird Cafe At The Vly Inn,34.18194962,-118.35951996
32,2011-11-12 11:17:00,"Larkspur, CA",37.93417358,-122.5357132
33,2011-10-23 15:48:00,"Lucas Valley-Marinwood, CA",38.02806091,-122.56278229
34,2011-10-23 15:48:00,"Lucas Valley-Marinwood, CA",38.02806091,-122.56278229
35,2011-10-11 23:22:00,"Oakland, CA",37.80482864,-122.2724762
36,2011-09-23 19:50:00,Three Twins Ice Cream,44.31584549,-91.77178192
37,2011-08-29 08:38:00,Ironside,-27.5,153.0
38,2011-08-17 08:14:00,Ironside,-27.5,153.0
