,time,poi,latitude,longitude
0,2015-05-06 01:52:00,"Beijing, People's Republic of China",39.9078064,116.39758301
1,2014-11-08 15:31:00,"Los Angeles, CA",34.05223846,-118.24334717
2,2014-09-14 14:05:00,"Santa Monica, CA",34.01093292,-118.49151611
3,2014-09-13 16:42:00,"Los Angeles, CA",34.05223846,-118.24334717
4,2014-07-04 21:18:00,"Los Angeles, CA",34.05223846,-118.24334717
5,2014-02-02 19:00:00,"Los Angeles, CA",34.05223846,-118.24334717
6,2013-06-11 15:12:00,"Los Angeles, CA",34.05223846,-118.24334717
7,2013-06-07 22:32:00,"West Hollywood, CA",34.09068298,-118.37174988
8,2013-02-17 15:48:00,"Los Angeles, CA",34.05223846,-118.24334717
9,2012-09-27 17:38:00,"West Hollywood, CA",34.09068298,-118.37174988
10,2012-09-26 11:39:00,"Los Angeles, CA",34.05223846,-118.24334717
11,2012-09-25 10:28:00,"Los Angeles, CA",34.05223846,-118.24334717
12,2012-09-09 18:28:00,"West Hollywood, CA",34.09068298,-118.37174988
13,2012-08-27 19:09:00,"Nob Hill, San Francisco",37.79457474,-122.41812897
14,2012-08-27 14:51:00,"SoMa, San Francisco",37.77597046,-122.39800262
15,2012-08-26 17:36:00,"Chinatown, San Francisco",37.79669952,-122.40844727
16,2012-08-26 17:23:00,"Chinatown, San Francisco",37.79669952,-122.40844727
17,2012-08-25 13:57:00,"NoPa, San Francisco",37.78007889,-122.42015839
18,2012-08-24 21:32:00,Los Angeles International Airport,33.94157028,-118.40877533
19,2012-08-10 18:53:00,"West Hollywood, CA",34.09068298,-118.37174988
20,2012-08-10 16:57:00,"West Hollywood, CA",34.09068298,-118.37174988
21,2012-07-25 08:54:00,"Los Angeles, CA",34.05223846,-118.24334717
22,2012-07-21 19:38:00,"West Hollywood, CA",34.09068298,-118.37174988
23,2012-07-20 15:20:00,"West Hollywood, CA",34.09068298,-118.37174988
24,2012-07-20 13:34:00,"West Hollywood, CA",34.09068298,-118.37174988
25,2012-07-18 22:03:00,"Los Angeles, CA",34.05223846,-118.24334717
26,2012-07-18 21:53:00,"Los Angeles, CA",34.05223846,-118.24334717
27,2012-06-30 21:54:00,Belasco Theatre Entertainment,40.75667191,-73.98388672
28,2012-06-04 04:24:00,"Princeton, NJ",40.3519783,-74.66074371
29,2012-06-03 15:18:00,"Princeton, NJ",40.3519783,-74.66074371
30,2012-06-03 15:10:00,"Princeton, NJ",40.3519783,-74.66074371
31,2012-06-03 14:58:00,"Princeton, NJ",40.3519783,-74.66074371
32,2012-06-03 10:02:00,"Princeton, NJ",40.3519783,-74.66074371
33,2012-06-03 08:25:00,"New Jersey, USA",40.13909531,-74.6785202
34,2012-05-31 11:01:00,"Princeton, NJ",40.3519783,-74.66074371
35,2012-05-31 07:44:00,"Manhattan, NY",40.75325012,-74.00380707
36,2012-05-31 07:16:00,"Queens, NY",40.75977707,-73.81729889
37,2012-05-30 23:43:00,Los Angeles International Airport,33.94157028,-118.40877533
38,2012-05-20 18:44:00,"West Hollywood, CA",34.09068298,-118.37174988
39,2012-04-29 16:41:00,"West Hollywood, CA",34.09068298,-118.37174988
40,2012-03-04 02:17:00,"Los Angeles, CA",34.05223846,-118.24334717
41,2012-02-19 16:22:00,"Los Angeles, CA",34.05223846,-118.24334717
42,2011-08-21 13:22:00,Terminal 1,25.25071335,55.35147095
43,2011-06-13 16:57:00,"Los Angeles, CA",34.05223846,-118.24334717
44,2011-06-13 15:53:00,Museum of Contemporary Art - MOCA,41.89719772,-87.62114716
45,2011-06-08 14:53:00,"Los Angeles, CA",34.05223846,-118.24334717
46,2011-06-07 17:44:00,"Los Angeles, CA",34.05223846,-118.24334717
47,2011-05-29 11:29:00,Penn Station,40.74946213,-73.99289703
48,2011-05-29 11:07:00,"Newark, NJ",40.73150635,-74.17438507
49,2011-05-29 11:02:00,"Elizabeth, NJ",40.66192627,-74.21165466
50,2011-05-29 10:55:00,"Linden, NJ",40.62958527,-74.24996185
51,2011-05-29 10:49:00,"Rahway, NJ",40.60601425,-74.27750397
52,2011-05-28 19:34:00,"New Jersey, USA",40.13909531,-74.6785202
53,2011-05-27 20:30:00,"New Jersey, USA",40.13909531,-74.6785202
54,2011-05-27 12:46:00,Princeton University,40.34233856,-74.65603638
55,2011-05-26 14:01:00,"New Jersey, USA",40.13909531,-74.6785202
56,2011-05-26 13:40:00,"New Jersey, USA",40.13909531,-74.6785202
57,2011-05-26 13:33:00,"New Jersey, USA",40.13909531,-74.6785202
58,2011-05-25 04:51:00,Terminal 5,40.76964951,-73.99275208
59,2011-04-24 22:10:00,Annapurna Cuisine,28.60000038,83.83333588
60,2010-12-27 22:42:00,"Big Bear Lake, CA",34.24351501,-116.89942932
61,2010-12-27 20:52:00,"Big Bear Lake, CA",34.24351501,-116.89942932
62,2010-12-14 17:09:00,Los Angeles County Museum of Art,34.0633316,-118.35916901
63,2010-12-04 19:31:00,Pasadena Civic Auditorium Convention Center Box Office,34.14955139,-118.14144897
64,2010-11-08 20:10:00,"Yosemite Valley, CA",37.74332809,-119.57582855
65,2010-06-30 12:38:00,"Los Angeles, CA",34.05223846,-118.24334717
