,time,poi,latitude,longitude
0,2015-07-31 18:12:00,"Manhattan, NY",40.75325012,-74.00380707
1,2015-07-24 07:49:00,"Kinderhook, NY",42.39408112,-73.70841217
2,2015-07-23 22:35:00,"Kinderhook, NY",42.39408112,-73.70841217
3,2015-07-20 10:44:00,"New York, USA",42.93923187,-75.62004852
4,2015-07-19 14:02:00,"New York, USA",42.93923187,-75.62004852
5,2015-07-19 13:37:00,"Red Hook, NY",41.99508286,-73.87560272
6,2015-07-18 21:44:00,"Hudson, NY",42.25177383,-73.78787994
7,2015-07-18 21:23:00,"Hudson, NY",42.25177383,-73.78787994
8,2015-07-18 11:11:00,"Hudson, NY",42.25177383,-73.78787994
9,2015-07-13 16:31:00,"Manhattan, NY",40.75325012,-74.00380707
10,2015-07-12 15:26:00,"Manhattan, NY",40.75325012,-74.00380707
11,2015-07-12 15:05:00,"Manhattan, NY",40.75325012,-74.00380707
12,2015-07-10 16:42:00,"Manhattan, NY",40.75325012,-74.00380707
13,2015-07-09 19:37:00,"Manhattan, NY",40.75325012,-74.00380707
14,2015-07-09 14:05:00,"Summit, NJ",40.71797943,-74.35874176
15,2015-07-07 12:08:00,"New York, USA",42.93923187,-75.62004852
16,2015-07-06 16:59:00,"New York, USA",42.93923187,-75.62004852
17,2015-07-05 20:10:00,"Red Hook, NY",41.99508286,-73.87560272
18,2015-07-02 20:55:00,"New York, USA",42.93923187,-75.62004852
19,2015-07-01 15:12:00,"New York, USA",42.93923187,-75.62004852
20,2015-06-27 06:17:00,"Bronx, NY",40.8261528,-73.9202652
21,2015-06-24 07:32:00,"Queens, NY",40.75977707,-73.81729889
22,2015-06-21 11:11:00,"Manhattan, NY",40.75325012,-74.00380707
23,2015-06-21 10:50:00,"Manhattan, NY",40.75325012,-74.00380707
24,2015-06-16 09:04:00,"Bronx, NY",40.8261528,-73.9202652
25,2015-06-14 08:50:00,"Verplanck, NY",41.25147629,-73.95788574
26,2015-06-14 07:24:00,"Verplanck, NY",41.25147629,-73.95788574
27,2015-06-13 12:05:00,"Croton-on-Hudson, NY",41.20477295,-73.88510132
28,2015-06-12 15:29:00,"Bronx, NY",40.8261528,-73.9202652
29,2015-06-10 10:29:00,"Manhattan, NY",40.75325012,-74.00380707
30,2015-06-08 10:33:00,"Manhattan, NY",40.75325012,-74.00380707
31,2015-06-07 19:26:00,"Brooklyn, NY",40.69252777,-73.99099731
32,2015-06-07 15:25:00,"Brooklyn, NY",40.69252777,-73.99099731
33,2015-06-06 21:17:00,"Brooklyn, NY",40.69252777,-73.99099731
34,2015-06-06 18:07:00,"Brooklyn, NY",40.69252777,-73.99099731
35,2015-06-06 17:19:00,"Brooklyn, NY",40.69252777,-73.99099731
36,2015-06-06 15:41:00,"Brooklyn, NY",40.69252777,-73.99099731
37,2015-06-02 14:27:00,"Manhattan, NY",40.75325012,-74.00380707
38,2015-05-30 17:29:00,"Brooklyn, NY",40.69252777,-73.99099731
39,2015-05-30 11:12:00,"Brooklyn, NY",40.69252777,-73.99099731
40,2015-05-24 17:18:00,"New York, USA",42.93923187,-75.62004852
41,2015-05-19 20:04:00,"Manhattan, NY",40.75325012,-74.00380707
42,2015-05-19 17:27:00,"Manhattan, NY",40.75325012,-74.00380707
43,2015-05-17 10:52:00,"Manhattan, NY",40.75325012,-74.00380707
44,2015-05-17 07:24:00,"Manhattan, NY",40.75325012,-74.00380707
45,2015-05-16 21:17:00,"Manhattan, NY",40.75325012,-74.00380707
46,2015-05-16 19:35:00,"Manhattan, NY",40.75325012,-74.00380707
47,2015-05-16 15:55:00,"Manhattan, NY",40.75325012,-74.00380707
48,2015-05-16 08:53:00,"Manhattan, NY",40.75325012,-74.00380707
49,2015-05-15 23:09:00,"Manhattan, NY",40.75325012,-74.00380707
50,2015-05-15 18:05:00,"Manhattan, NY",40.75325012,-74.00380707
51,2015-05-15 15:15:00,"Manhattan, NY",40.75325012,-74.00380707
52,2015-05-15 11:20:00,"Manhattan, NY",40.75325012,-74.00380707
53,2015-05-14 09:35:00,"Massachusetts, USA",42.17235565,-71.60500336
54,2015-05-13 04:40:00,"Massachusetts, USA",42.17235565,-71.60500336
55,2015-05-09 08:39:00,"Manhattan, NY",40.75325012,-74.00380707
56,2015-05-07 07:29:00,"Manhattan, NY",40.75325012,-74.00380707
