,time,poi,latitude,longitude
0,2015-11-15 19:18:00,"Pittsburgh, PA",40.44216919,-79.99495697
1,2015-11-13 07:57:00,"Pittsburgh, PA",40.44216919,-79.99495697
2,2015-11-12 11:09:00,"Pittsburgh, PA",40.44216919,-79.99495697
3,2015-11-11 15:43:00,"Pittsburgh, PA",40.44216919,-79.99495697
4,2015-11-10 15:58:00,"Pittsburgh, PA",40.44216919,-79.99495697
5,2015-11-07 04:47:00,"Pittsburgh, PA",40.44216919,-79.99495697
6,2015-11-05 07:26:00,"Pittsburgh, PA",40.44216919,-79.99495697
7,2015-11-03 18:03:00,"Pittsburgh, PA",40.44216919,-79.99495697
8,2015-10-31 22:45:00,"Dash Point, WA",47.31660461,-122.42814636
9,2015-10-31 19:09:00,"Pittsburgh, PA",40.44216919,-79.99495697
10,2015-10-30 11:25:00,"Pittsburgh, PA",40.44216919,-79.99495697
11,2015-10-30 10:49:00,"Pittsburgh, PA",40.44216919,-79.99495697
12,2015-10-29 18:28:00,"Pittsburgh, PA",40.44216919,-79.99495697
13,2015-10-29 13:17:00,"Pittsburgh, PA",40.44216919,-79.99495697
14,2015-10-27 16:43:00,"Pittsburgh, PA",40.44216919,-79.99495697
15,2015-10-27 05:57:00,"Pittsburgh, PA",40.44216919,-79.99495697
16,2015-10-26 09:31:00,"Pittsburgh, PA",40.44216919,-79.99495697
17,2015-10-24 10:06:00,"Pittsburgh, PA",40.44216919,-79.99495697
18,2015-10-23 17:02:00,"Pittsburgh, PA",40.44216919,-79.99495697
19,2015-10-21 08:04:00,"Pittsburgh, PA",40.44216919,-79.99495697
20,2015-10-21 06:09:00,"Pittsburgh, PA",40.44216919,-79.99495697
21,2015-10-20 16:46:00,"O'Hara Township, PA",40.51894379,-79.8626709
22,2015-10-20 13:26:00,"Pittsburgh, PA",40.44216919,-79.99495697
23,2015-10-20 13:16:00,"Pittsburgh, PA",40.44216919,-79.99495697
24,2015-10-20 11:23:00,"Pittsburgh, PA",40.44216919,-79.99495697
25,2015-10-20 10:12:00,"Pittsburgh, PA",40.44216919,-79.99495697
26,2015-10-20 09:54:00,"Pittsburgh, PA",40.44216919,-79.99495697
27,2015-10-20 09:47:00,"Pittsburgh, PA",40.44216919,-79.99495697
28,2015-10-20 07:13:00,"Pittsburgh, PA",40.44216919,-79.99495697
29,2015-10-20 06:44:00,"Pittsburgh, PA",40.44216919,-79.99495697
30,2015-10-19 14:50:00,"Pittsburgh, PA",40.44216919,-79.99495697
31,2015-10-19 12:49:00,"Pittsburgh, PA",40.44216919,-79.99495697
32,2015-10-19 12:32:00,"Pittsburgh, PA",40.44216919,-79.99495697
33,2015-10-19 10:30:00,"Pittsburgh, PA",40.44216919,-79.99495697
34,2015-10-19 09:30:00,"Pittsburgh, PA",40.44216919,-79.99495697
35,2015-10-19 07:20:00,"Pittsburgh, PA",40.44216919,-79.99495697
36,2015-10-18 18:17:00,"O'Hara Township, PA",40.51894379,-79.8626709
37,2015-10-18 15:46:00,"Pittsburgh, PA",40.44216919,-79.99495697
38,2015-10-18 09:06:00,"Pittsburgh, PA",40.44216919,-79.99495697
39,2015-10-17 14:18:00,"Pittsburgh, PA",40.44216919,-79.99495697
40,2015-10-17 10:54:00,"Pittsburgh, PA",40.44216919,-79.99495697
41,2015-10-17 09:24:00,"Pittsburgh, PA",40.44216919,-79.99495697
42,2015-10-16 14:26:00,"Pittsburgh, PA",40.44216919,-79.99495697
43,2015-10-16 13:41:00,"Pittsburgh, PA",40.44216919,-79.99495697
44,2015-10-15 14:51:00,"O'Hara Township, PA",40.51894379,-79.8626709
45,2015-10-15 09:30:00,"Pittsburgh, PA",40.44216919,-79.99495697
46,2015-10-15 07:15:00,"O'Hara Township, PA",40.51894379,-79.8626709
47,2015-10-15 06:41:00,"Pittsburgh, PA",40.44216919,-79.99495697
48,2015-10-14 15:48:00,"Pittsburgh, PA",40.44216919,-79.99495697
49,2015-10-14 14:11:00,"Pittsburgh, PA",40.44216919,-79.99495697
50,2015-10-14 13:04:00,"Pittsburgh, PA",40.44216919,-79.99495697
51,2015-10-14 12:33:00,"Pittsburgh, PA",40.44216919,-79.99495697
52,2015-10-14 12:08:00,"Pittsburgh, PA",40.44216919,-79.99495697
53,2015-10-14 11:33:00,"Pittsburgh, PA",40.44216919,-79.99495697
54,2015-10-14 06:42:00,"Pittsburgh, PA",40.44216919,-79.99495697
55,2015-10-14 06:25:00,"Pittsburgh, PA",40.44216919,-79.99495697
56,2015-10-13 14:01:00,"Pittsburgh, PA",40.44216919,-79.99495697
57,2015-10-13 13:24:00,"Pittsburgh, PA",40.44216919,-79.99495697
58,2015-10-13 12:37:00,"Pittsburgh, PA",40.44216919,-79.99495697
59,2015-10-13 04:35:00,"Pittsburgh, PA",40.44216919,-79.99495697
60,2015-10-11 13:59:00,"Pittsburgh, PA",40.44216919,-79.99495697
61,2015-10-10 20:51:00,"Pittsburgh, PA",40.44216919,-79.99495697
62,2015-10-10 19:50:00,"Pittsburgh, PA",40.44216919,-79.99495697
63,2015-10-10 14:10:00,"Pittsburgh, PA",40.44216919,-79.99495697
64,2015-10-10 12:03:00,"McCandless, PA",40.58106232,-80.03787231
65,2015-10-10 06:35:00,"Pittsburgh, PA",40.44216919,-79.99495697
66,2015-10-09 15:56:00,"Pittsburgh, PA",40.44216919,-79.99495697
67,2015-10-09 00:20:00,"Pittsburgh, PA",40.44216919,-79.99495697
68,2015-10-08 13:23:00,"Pittsburgh, PA",40.44216919,-79.99495697
69,2015-10-07 06:24:00,"Pittsburgh, PA",40.44216919,-79.99495697
70,2015-10-04 16:55:00,"Pittsburgh, PA",40.44216919,-79.99495697
71,2015-10-03 12:05:00,"Pittsburgh, PA",40.44216919,-79.99495697
72,2015-10-02 19:00:00,"Pittsburgh, PA",40.44216919,-79.99495697
