,time,poi,latitude,longitude
0,2015-10-24 06:52:00,"Manhattan, NY",40.75325012,-74.00380707
1,2015-10-19 12:09:00,"Manhattan, NY",40.75325012,-74.00380707
2,2015-10-07 07:25:00,"Midtown South, Manhattan",40.7478981,-73.98917389
3,2015-08-03 19:45:00,"Palo Alto, CA",37.44510269,-122.16036224
4,2015-05-18 11:41:00,"Boston, MA",42.35899353,-71.0586319
5,2015-04-30 08:25:00,"Manhattan, NY",40.75325012,-74.00380707
6,2015-02-27 06:16:00,"San Francisco, CA",37.78007889,-122.42015839
7,2015-02-18 17:39:00,"Taipei City, Taiwan",25.03841209,121.56370544
8,2015-01-06 12:41:00,"Paradise, NV",36.11553574,-115.15795135
9,2014-11-14 09:34:00,"Austin, TX",30.26497841,-97.74659729
10,2014-10-16 08:37:00,"London, England",51.50015259,-0.12623601
11,2014-08-27 09:33:00,"Washington, DC",38.89206314,-77.01991272
12,2014-08-21 08:44:00,"Manhattan, NY",40.75325012,-74.00380707
13,2014-06-16 20:20:00,"Cambridge, MA",42.36524963,-71.10501862
14,2013-05-02 08:01:00,"Boston, MA",42.35899353,-71.0586319
15,2012-12-16 11:04:00,"Boston, MA",42.35899353,-71.0586319
