,time,poi,latitude,longitude
0,2014-10-06 10:13:39,"The Rack House West Winery, 5065 Highway N, Cottleville",38.744556,-90.64118
1,2014-04-30 22:23:16,"Everything Wine & Cigars, 1001 Rondale Ct, Dardenne Prairie",38.7658846516,-90.7315014852
2,2013-10-31 20:20:52,"Everything Wine & Cigars, 1001 Rondale Ct, Dardenne Prairie",38.7658846516,-90.7315014852
3,2013-10-25 12:02:34,"Everything Wine & Cigars, 1001 Rondale Ct, Dardenne Prairie",38.7658846516,-90.7315014852
4,2012-03-11 11:07:39,"BC's Kitchen, 11 Meadow Lake Dr, Lake Saint Louis",38.7802039035,-90.7894899318
5,2010-06-03 12:44:30,"I-70, Interstate 70, O'Fallon",38.803055458,-90.6736054857
6,2010-06-03 12:42:01,"Progress South Elementary School, 201 Knaust Rd, Saint Peters",38.77828095,-90.6775710388
7,2010-03-22 22:21:26,"Ham n' Eggs, 2924 Highway K, O Fallon",38.7573617013,-90.6983919742
8,2010-03-07 23:43:28,"Buffalo Wild Wings, 2352 Highway K, O Fallon",38.7769655753,-90.6994395616
9,2010-02-21 10:48:44,"Tequila Mexican Restaurant, 2641 Muegge Rd, St. Charles",38.7850770988,-90.5645814923
10,2010-02-21 10:47:58,"88 China, 2649 Muegge Rd, St. Charles",38.7849788381,-90.5647200873
11,2010-02-17 06:52:56,"Champion Martial Arts, 5055 Highway N, Cottleville",38.7453813003,-90.6399106979
12,2010-02-15 03:11:10,"Buffalo Wild Wings, 2352 Highway K, O Fallon",38.7769655753,-90.6994395616
13,2010-01-31 00:33:12,"Ms Piggies Smokehouse, 10612 Page Ave, St Louis",38.6917401309,-90.3951603548
14,2010-01-30 04:46:08,"Men's Wearhouse, 1600 Mid Rivers Mall #2008A, Saint Peters",38.7959328964,-90.6164496288
15,2010-01-30 04:41:57,"Pampered Pets, 1600 Mid Rivers Mall, Saint Peters",38.7956482172,-90.616607666
16,2010-01-23 05:01:11,"Granny's Daycare, 55 Huntgate Dr, Saint Peters",38.7787878513,-90.6923693419
17,2010-01-17 10:47:44,"Fox & Hound, 17416 Chesterfield Airport Road, Chesterfield",38.6679077577,-90.6088540951
