,time,poi,latitude,longitude
0,2016-07-18 03:58:27,"Lamppost Pizza, 8065 Elk Grove Florin Rd, Sacramento",38.4650773676,-121.37057215
1,2016-06-27 02:17:23,"Jack's Urban Eats, 7701 Laguna Blvd Ste 420, Elk Grove",38.4237772293,-121.413331723
2,2016-06-01 12:41:11,"Odori-ko, 1680 Kapiolani Blvd #F8, Honolul",21.2913717813,-157.838579175
3,2016-05-30 11:47:33,"I Love Country Cafe, 1450 Ala Moana Blvd, Honolul",21.2906724193,-157.844127199
4,2016-05-15 08:21:57,"Los Angeles International Airport (LAX), 1 World Way, Los Angeles",33.9435869099,-118.408083022
5,2016-04-24 08:39:53,"Green Field Churrascaria, 5305 E Pacific Coast Hwy, Long Beach",33.7817512507,-118.130922318
6,2016-01-25 10:54:33,"McDonald's, 8140 Gerber Rd, Sacramento",38.481409326,-121.407337241
7,2015-08-24 09:30:38,"Gordon Biersch Brewery, Terminal 1 Food Court, Los Angeles",33.9459944641,-118.401374817
8,2015-07-05 03:05:35,"KC Smog, 7070 Fruitridge Rd, Sacramento",38.524811,-121.421867
9,2015-01-31 09:18:59,"Taco Bell, 8071 Elk Grove Florin Rd, Sacramento",38.4645712331,-121.37121588
10,2015-01-28 12:02:17,"AT&T Device Support Center, 1111 Howe Ave #295, Sacramento",38.5867215565,-121.41612947
11,2015-01-19 08:18:36,"Los Compadres, 3229 E Anaheim St, Long Beach",33.782722,-118.153973533
12,2015-01-10 08:17:23,"Cold Stone Creamery, 101 Main St, Ste. K, Seal Beach",33.7400292924,-118.105892682
13,2014-11-10 04:29:06,"Apple Otay Ranch, 2015 Birch Road, Chula Vista",32.624232,-116.966724
14,2014-06-04 13:48:48,"Dave & Buster's, 1030 Auahi St, Honolul",21.2943701143,-157.853995264
15,2014-06-04 03:43:40,"Pronto Pickle II, Paradise Pool, Honolul",21.2833188517,-157.838922652
16,2014-06-02 07:54:04,"Sam's Club, 750 Keeaumoku St, Honolul",21.2947980915,-157.842403992
17,2014-05-26 08:18:32,"Palladio 16 Cinemas, 240 Palladio Pkwy, Folsom",38.6487223481,-121.119799018
18,2014-05-14 02:33:01,"Safeway, 10635 Folsom Blvd, Rancho Cordova",38.5951528864,-121.292986711
19,2014-05-10 23:40:20,"Jamba Juice, 8231 Timberlake Way, Ste. 100, Sacramento",38.45922061,-121.4157139
20,2014-03-17 06:05:43,"Monster Mini Golf, 12401 Folsom Blvd, Rancho Cordova",38.6299628019,-121.215152
21,2014-03-16 10:10:08,"McDonald's, 10725 White Rock Rd, Rancho Cordova",38.5880814856,-121.288170557
22,2014-01-18 04:17:52,"KFC / A&W, 10399 Folsom Blvd, Rancho Cordova",38.5892631297,-121.303417311
23,2014-01-10 09:31:19,"Smog In, 5889 Stockton Blvd #C, Sacramento",38.5194629887,-121.439733893
24,2013-12-22 10:21:46,"Palladio 16 Cinemas, 240 Palladio Pkwy, Folsom",38.6487223481,-121.119799018
25,2013-12-05 08:30:39,"Apple Arden Fair, 1689 Arden Way, Sacramento",38.602004,-121.427997
26,2013-12-01 04:54:21,"La Pizza, Paris Hotel and Casino, Las Vegas",36.1129460684,-115.170385783
27,2013-11-23 08:55:38,"TOGO'S Sandwiches, 8240 Calvine Rd Ste G, Sacramento",38.45533866,-121.4030893
28,2013-11-19 04:28:13,"Kobe Steak & Sushi, 9134 E Stockton Blvd, Elk Grove",38.4251562401,-121.394777963
29,2013-10-20 02:54:19,"Taco Bell, 8071 Elk Grove Florin Rd, Sacramento",38.4645712331,-121.37121588
30,2013-09-30 09:02:01,"McDonald's, 8300 Elk Grove Florin Rd, Sacramento",38.4558478362,-121.372067343
31,2013-09-29 06:57:15,"Hawaiian Airlines Flight 19, SMF Airport, Sacramento",38.69632,-121.590852
