,time,poi,latitude,longitude
0,2016-03-11 22:21:02,"La Slowteria, 548 Court St, Brooklyn",40.6750628714,-73.9996141736
1,2016-03-11 22:20:07,"The Good Fork, 391 Van Brunt St, Brooklyn",40.676014,-74.014373
2,2016-03-11 22:19:46,"Bar Tabac, 128 Smith St, Brooklyn",40.6873419686,-73.9902055264
3,2016-03-11 22:18:50,"Mt. Bachelor Ski Resort, 13000 SW Century Dr, Bend",43.995778374,-121.679420471
4,2016-03-11 22:17:55,"Hillside Dog Park, Columbia Heights, Brooklyn",40.701471964,-73.9942939686
5,2016-03-11 22:17:28,"Brooklyn Bridge Park - Pier 6 - Dog Run, 360 Furman St, Brooklyn",40.6927764667,-74.000064
6,2016-03-11 22:10:54,"Henry's Local Caf, 570 Henry St, Brooklyn",40.6816146751,-74.0006758207
7,2015-11-22 04:14:32,"Java On The Rocks, 78-5828 Kahakai Rd., Kailua",19.63356,-155.98993657
8,2014-05-02 21:21:04,"Locanda Verde, 377 Greenwich St, New York",40.7200408704,-74.0101156132
9,2013-09-19 05:24:58,"Piattino Small Plate, 1140 NW Everett St, Portland",45.525117,-122.682906
10,2013-09-06 01:28:22,"Carroll Gardens Greenmarket, 252 Carroll Street, Brooklyn",40.6807381336,-73.9950633709
11,2013-03-14 08:51:32,"The Odeon, 145 W Broadway, New York",40.7170035893,-74.0081014473
12,2011-08-21 02:14:53,"US Post Office - Cadman Plaza, 271 Cadman Plaza E, Brooklyn",40.6957563701,-73.9901853413
13,2010-07-13 10:49:19,"The Jane Hotel, 113 Jane St, New York",40.7381507883,-74.0094327502
14,2010-02-12 12:02:49,"Pepper's Mexican Grill, 976 SE Baseline St, Hillsboro",45.5197723167,-122.974112034
