,time,poi,latitude,longitude
0,2016-10-29 17:23:24,"El Chalan Restaurant, 7971 Bird Rd, Miami",25.733924,-80.325344
1,2015-08-08 07:22:09,"The Old Salty Dog, 5023 Ocean Blvd, Sarasota",27.2789743327,-82.5640851259
2,2014-06-20 23:36:37,"Phillips Famous Seafood, Concourse C, Charlotte",35.2182903682,-80.9423161069
3,2013-12-06 05:07:24,"Bobby's Burger Palace, 7545 Dadeland Mall, Kendall",25.6898463231,-80.3126902022
4,2013-09-22 10:12:10,"Holy Smoke BBQ, 855 Heritage Park Blvd, Layton",41.083396,-111.98168899
5,2013-08-08 00:13:43,"Atelier Monnier, 9563 S Dixie Hwy, Miami",25.6825004316,-80.314159194
6,2013-07-03 18:14:32,"PJ's Pancake House, 154 Nassau St, Princeton",40.3503450127,-74.657720571
7,2013-07-03 18:13:51,"Ruth's Chris Steak House, 2 Village Boulevard, Princeton",40.3574049003,-74.6123680472
8,2013-06-30 08:15:06,"Despaa Restaurant & Tapas Cafe, 235 Nassau St Unit A, Princeton",40.3517865627,-74.6522428712
9,2013-06-30 08:10:28,"Despaa Restaurant & Tapas Cafe, 235 Nassau St Unit A, Princeton",40.3517865627,-74.6522428712
10,2013-06-30 08:09:39,"Despaa Restaurant & Tapas Cafe, 235 Nassau St Unit A, Princeton",40.3517865627,-74.6522428712
11,2013-06-16 07:59:50,"Bayside Grille, 99530 Overseas Hwy, Key Largo",25.09377,-80.443784
12,2013-04-13 08:29:48,"Yogurtland, 9455 S Dixie Hwy, Miami",25.68388854,-80.31353352
13,2013-03-24 22:43:29,"Mobil, 10345 S Dixie Hwy, Miami",25.674217492,-80.3197084877
14,2012-05-14 14:24:58,"San Francisco International Airport (SFO), N McDonnell Rd, San Francisco",37.6164236222,-122.384715469
15,2012-02-25 03:09:24,"Mr. Kibeh, SW 85th St., Miami",25.690903,-80.3138
16,2011-07-18 07:25:36,"Stella Pastry and Cafe, 446 Columbus Ave, San Francisco",37.7991166253,-122.408452372
17,2011-07-17 06:50:30,"Eastern Bakery, 720 Grant Ave, San Francisco",37.7937709,-122.406137
18,2010-10-03 20:45:49,"Tammy's Bakery, 9443 SW 56th St, Miami",25.7167726667,-80.347196
19,2010-09-02 20:22:26,"SoMi Academy, 5876 SW 68th St, South Miami",25.7075748889,-80.2893733339
20,2010-02-05 01:52:29,"Taco Rico, 473 S Dixie Hwy, Coral Gables",25.7257082229,-80.26297425
21,2010-01-17 03:00:21,"Tubby's Tank House, 2909 River Dr, Thunderbolt",32.0294714107,-81.0510349274
