,time,poi,latitude,longitude
0,2014-01-08 23:54:11,"cutting cave, 1014 US Highway 80 E, Pooler",32.1101998546,-81.2317437865
1,2013-06-27 00:59:39,"SONIC Drive In, 584 S Columbia Ave, Rincon",32.2699946959,-81.2248151654
2,2013-06-16 08:33:11,"Sam's Club, 15 Mill Creek Cir, Pooler",32.138638,-81.244582
3,2013-04-17 01:39:04,"Rincon Thrift Shop, 307 S Columbia Ave, Rincon",32.2824844052,-81.2331961361
4,2012-11-20 22:16:18,"HUTCHESON automotive group, 1300 US Highway 80 W, Garden City",32.0864441499,-81.1622843051
5,2012-10-04 12:08:42,"Vintage Motors LLC, 203 Lynn Bonds Ave, Guyton",32.3330915252,-81.3915527437
6,2010-10-02 09:13:30,"45 Bistro, 123 E Broughton St, Savannah",32.078563,-81.090461
7,2010-08-30 02:54:58,"FATZ, 400 Pooler Pkwy, Pooler",32.13778519,-81.2539778807
8,2010-02-12 07:24:17,"Whole Foods Market, 1400 Glades Rd, Boca Raton",26.36583637,-80.1149064302
9,2009-12-24 09:54:32,"Coldbrews Sports Bar & Grill, 880 Holcomb Bridge Rd, Roswell",34.0291178425,-84.3358397484
