,time,poi,latitude,longitude
0,2014-02-01 11:01:30,"The Blue Fish Las Colinas, 925 W John Carpenter Fwy, Irving",32.890392624,-96.9590245074
1,2013-08-24 10:39:49,"Giampietro Pizzeria, 100 N Main St # 212, Breckenridge",39.482274647,-106.045904445
2,2013-07-18 20:54:24,"Hilton Omaha, 1001 Cass St, Omaha",41.2631893056,-95.9301485649
3,2013-03-09 22:13:16,"Jim Ellis Hyundai, 5785 Peachtree Industrial Blvd, Atlanta",33.9056891066,-84.2935456802
4,2013-01-29 21:21:35,"IMG Live, 3500 Parkway Ln Ste 200, Norcross",33.9591943449,-84.2329658414
5,2013-01-10 22:44:42,"Fox Bros. Bar-B-Q, 1238 Dekalb Ave NE, Atlanta",33.7609984083,-84.3474755033
6,2012-08-11 08:13:57,"Rogers Chocolates, The Landing, 389 Water Street, Vancouver",49.2846286535,-123.110882036
7,2012-08-11 08:13:03,"Steamworks Brewing Company, 375 Water St, Vancouver",49.2851285534,-123.111151457
8,2012-03-31 21:15:01,"The Ruby Slipper, 200 Magazine St, New Orleans",29.951109255,-90.0675897433
9,2012-03-31 21:14:18,"The Ruby Slipper, 200 Magazine St, New Orleans",29.951109255,-90.0675897433
10,2012-03-30 22:54:40,"Red Gravy, 125 Camp St, New Orleans",29.951972,-90.068635
11,2012-03-29 21:21:14,"The Westin New Orleans Canal Place, 100 Iberville St, New Orleans",29.9512162157,-90.0649738312
12,2012-03-28 10:47:38,"The Westin New Orleans Canal Place, 100 Iberville St, New Orleans",29.9512162157,-90.0649738312
13,2012-03-23 00:11:25,"Sun in My Belly, 2161 College Ave NE, Atlanta",33.7640773769,-84.3166217208
14,2012-03-10 21:11:07,"lululemon athletica, 3400 Around Lenox Rd NE, Atlanta",33.8461232057,-84.365081823
15,2012-03-04 08:57:15,"Green Lemon, 915 S Howard Ave, Tampa",27.9343606594,-82.483484745
16,2012-02-03 06:12:25,"Titanz Fitness & Nutrition, 3150 Highlands Pkwy SE #113, Smyrna",33.8272543602,-84.4960573778
17,2011-12-29 22:11:31,"Chick-fil-A Smyrna (GA), 5120 S Cobb Dr Se, Smyrna",33.8281546173,-84.4925958038
18,2011-11-30 23:41:10,"Team Epic, 5080 Highlands Pkwy, Atlanta",33.8313680857,-84.5131531823
19,2011-11-06 00:59:30,"Henry's Breakfast and Lunch, 28 Drayton Street, Savannah",32.079405506,-81.0904617115
20,2011-11-01 05:58:51,"Pink Sky Boutique, 880 Glenwood Ave SE Ste D, Atlanta",33.7416135669,-84.3581879139
21,2011-10-14 07:29:40,"Partners II Pizza, 834 Glynn St S Ste 228, Fayetteville",33.432142498,-84.4556231495
22,2011-09-25 02:05:14,"Roadrunner Sports, 3756 Roswell Rd NE #16, Atlanta",33.8578212058,-84.3826950788
23,2011-09-22 01:00:42,"Sora Japanese Cuisine & Sushi Bar, Gate A35, Concourse A, McNamara Terminal, Detroit",42.2070042744,-83.3587445319
24,2011-09-17 06:14:40,"Spoon, 749 Moreland Ave SE, Atlanta",33.7337198,-84.3498418333
25,2011-09-11 06:55:05,"Tomatillos, 1242 Glenwood Ave SE, Atlanta",33.740316491,-84.3469003468
26,2011-08-04 23:27:39,"Team Epic, 5080 Highlands Pkwy, Atlanta",33.8313680857,-84.5131531823
27,2011-05-27 07:11:37,"Gate B38, at Terminal B, Memphis",35.0407270378,-89.9833557582
28,2011-03-30 21:48:08,"The Shops at Houston Center, 1200 McKinney St, Houston",29.7549059651,-95.3622680443
29,2010-07-24 08:25:16,"Park Caf, 3579 W Lawrenceville St, Duluth",34.003501098,-84.1455154998
30,2009-07-31 22:01:26,"Rocky Mountain Pizza, 1005 Hemphill Ave NW, Atlanta",33.781985332,-84.4043406844
