,time,poi,latitude,longitude
0,2014-04-27 06:13:35,"The Penny Farthing, 103 3rd Ave, New York",40.7325329211,-73.987752019
1,2014-04-09 05:46:33,"Press 195, 22 N Park Ave, Rockville Centre",40.6569926238,-73.6455237406
2,2014-04-03 00:59:24,"Island Chicken Grill, Terminal D, Miami",25.792580759,-80.2752168286
3,2013-11-07 04:10:38,"Captain Tom's Seafood, 1717 Boulevard, Colonial Heights",37.2566446351,-77.4107988329
4,2013-10-25 04:13:04,"Planet Pizza - Greenwich, 28 Railroad Ave, Greenwich",41.0217741762,-73.6250738182
5,2013-10-21 05:53:20,"Earl's Beer & Cheese, 1259 Park Ave, New York",40.7873805257,-73.9519143402
6,2013-09-30 23:17:24,"Tyler Pounds Regional Airport (TYR), 700 Skyway Blvd Ste 201, Tyler",32.3507995377,-95.4091572762
7,2013-09-13 21:06:38,"Aux Dlices, 3 W Elm St, Greenwich",41.027012943,-73.6262834072
8,2013-08-27 05:42:33,"farm : table, 754 Post St, San Francisco",37.7875945657,-122.414143786
9,2013-08-27 05:40:19,"Hotel Carlton, 1075 Sutter St, San Francisco",37.7879742145,-122.41802085
10,2013-08-19 02:05:13,"The Blind Barber, 339 E 10th St, New York",40.7270564828,-73.9804116926
