,time,poi,latitude,longitude
0,2013-10-12 11:13:02,"Vesper Lounge, 233 E 7th Ave, Denver",39.7273734067,-104.983994423
1,2013-08-29 11:13:36,"BookBar, 4280 Tennyson, Denver",39.7751629466,-105.043889374
2,2012-09-03 10:32:54,"Monaco80, 4397 Yates, Denver",39.7764149459,-105.051006796
3,2012-02-03 09:46:11,"McDonald's, 440 S Lincoln St, Burlington",39.2966244655,-102.278401997
4,2011-07-27 08:42:21,"Motel 6, 4301 El Camino Real, Palo Alto",37.40595,-122.118995
5,2011-07-11 09:43:33,"Hilario's, 4835 W 38th Ave, Denver",39.76951632,-105.04956123
6,2011-05-30 20:03:55,"Urban Escape Day Spa, 1299 Washington Ave Unit 170, Golden",39.7549209753,-105.220277841
7,2011-03-27 02:17:08,"The Golden Diner, 700 12th St, Golden",39.7559194982,-105.220272128
8,2011-03-05 14:19:21,"Tastes Wine Bar & Bistro, 4267 Tennyson St, Denver",39.774174,-105.044056
9,2010-04-19 09:45:06,"The Hungry Toad, 2543 Broadway St, Boulder",40.02432074,-105.282293558
10,2010-04-06 23:31:59,"Durango Joe's, 732 E College Dr, Durango",37.2682160139,-107.873420883
11,2010-02-02 08:32:22,"Mountain Sun Pub & Brewery, 1535 Pearl St, Boulder",40.018909,-105.275186
12,2010-01-09 00:10:20,"Southside Walnut Cafe, 673 S Broadway St, Boulder",39.98302,-105.249372
13,2010-01-03 09:38:31,"Movement Climbing And Fitness, 2845 Valmont Rd, Boulder",40.0296203619,-105.257631985
14,2009-08-02 04:23:44,"The Lazy Dog (Boulder), 2880 Diagonal Hwy, Boulder",40.0188517396,-105.253963059
15,2009-06-15 13:04:35,"Wynkoop Brewing Co., 1634 18th St, Denver",39.7535744879,-104.998354912
